curve_idx,y,x,diameter_px,ref_diameter_px,percent_diameter_stenosis,intensity,ref_intensity,percent_intensity_drop,diameter_mm,ref_diameter_mm
218,310,287,9.486833,10.816654205322266,12.294204567666933,0.45243663,0.4517494559288025,-0.15211086686592878,2.0871031,2.3796639251708984
219,309,286,8.944272,10.816654205322266,17.31017869970507,0.450952,0.4517494559288025,0.17652980767542958,1.9677398,2.3796639251708984
220,308,286,8.944272,10.816654205322266,17.31017869970507,0.4500979,0.4517494559288025,0.36559583248033656,1.9677398,2.3796639251708984
221,307,285,8.944272,10.816654205322266,17.31017869970507,0.45026532,0.4517494559288025,0.32853337645067926,1.9677398,2.3796639251708984
222,306,285,8.944272,10.816654205322266,17.31017869970507,0.44908148,0.4517494559288025,0.5905896136998878,1.9677398,2.3796639251708984
223,305,284,10.0,10.816654205322266,7.549970619985613,0.44485286,0.4517494559288025,1.526644228080809,2.2,2.3796639251708984
224,304,283,8.944272,10.816654205322266,17.31017869970507,0.43844828,0.4517494559288025,2.944372231940773,1.9677398,2.3796639251708984
225,303,283,10.0,10.816654205322266,7.549970619985613,0.43292513,0.4517494559288025,4.166984678746077,2.2,2.3796639251708984
226,302,282,10.0,10.816654205322266,7.549970619985613,0.43147567,0.4517494559288025,4.487840786161246,2.2,2.3796639251708984
227,301,282,10.0,10.816654205322266,7.549970619985613,0.43508258,0.4517494559288025,3.689408082644452,2.2,2.3796639251708984
228,300,281,10.0,10.816654205322266,7.549970619985613,0.4422881,0.4517494559288025,2.0943832639398696,2.2,2.3796639251708984
229,299,281,8.602325,10.816654205322266,20.471476038611346,0.44995958,0.4517494559288025,0.39621293081313347,1.8925116,2.3796639251708984
230,298,280,10.0,10.816654205322266,7.549970619985613,0.45370492,0.451933416724205,-0.39198177483301677,2.2,2.3796639251708984
231,297,279,10.0,10.816654205322266,7.549970619985613,0.45094508,0.451933416724205,0.21869313910664046,2.2,2.3796639251708984
232,296,278,10.0,10.816654205322266,7.549970619985613,0.4444464,0.451933416724205,1.6566625906347943,2.2,2.3796639251708984
233,295,278,10.0,10.816654205322266,7.549970619985613,0.43992102,0.451933416724205,2.6580032704792256,2.2,2.3796639251708984
234,294,277,10.0,10.816654205322266,7.549970619985613,0.44075686,0.451933416724205,2.4730565760636813,2.2,2.3796639251708984
235,293,276,10.0,10.816654205322266,7.549970619985613,0.4452554,0.451933416724205,1.4776574555028676,2.2,2.3796639251708984
236,292,275,10.0,10.816654205322266,7.549970619985613,0.44708723,0.451933416724205,1.072325731943513,2.2,2.3796639251708984
237,291,275,10.0,10.816654205322266,7.549970619985613,0.4410268,0.451933416724205,2.413324451767307,2.2,2.3796639251708984
238,290,274,10.0,10.816654205322266,7.549970619985613,0.43048984,0.451933416724205,4.744855620951782,2.2,2.3796639251708984
239,289,274,10.816654,10.816654205322266,9.245003651514594e-08,0.42474702,0.451933416724205,6.015577762212276,2.379664,2.3796639251708984
240,288,273,10.0,10.816654205322266,7.549970619985613,0.42719632,0.451933416724205,5.4736165527513485,2.2,2.3796639251708984
241,287,272,10.0,10.816654205322266,7.549970619985613,0.43273106,0.451933416724205,4.248936550134841,2.2,2.3796639251708984
242,286,272,9.219544,10.816654205322266,14.765284835992299,0.43621287,0.451933416724205,3.478512164890324,2.0282998,2.3796639251708984
243,285,271,9.219544,10.774961948394775,14.435480642021048,0.43749332,0.451933416724205,3.195183536010493,2.0282998,2.3704916286468505
244,284,270,9.219544,10.770329475402832,14.398678116570762,0.43908703,0.451933416724205,2.842541111758712,2.0282998,2.369472484588623
245,284,269,10.0,10.770329475402832,7.152329800558754,0.44212765,0.451933416724205,2.16974030435515,2.2,2.369472484588623
246,283,268,10.0,10.343100357055668,3.317190734690112,0.44515288,0.451933416724205,1.500342210148431,2.2,2.275482078552247
247,282,267,8.485281,10.343100357055668,17.961919642320378,0.44691718,0.451933416724205,1.1099534092713026,1.8667618,2.275482078552247
248,281,266,10.0,10.343100357055668,3.317190734690112,0.4490689,0.451933416724205,0.6338373379312867,2.2,2.275482078552247
249,280,266,10.0,10.343100357055668,3.317190734690112,0.45404696,0.4525058209896088,-0.3405776346365741,2.2,2.275482078552247
250,279,266,8.602325,10.343100357055668,16.830301029923046,0.46110708,0.4531549096107483,-1.754842606689233,1.8925116,2.275482078552247
251,278,265,10.0,10.255268096923833,2.4891412322169404,0.4673822,0.453423210978508,-3.0785744945003524,2.2,2.256158981323243
252,277,264,8.602325,10.255268096923833,16.117985899897892,0.47190756,0.4537391275167465,-4.004155039316903,1.8925116,2.256158981323243
253,276,264,10.0,10.255268096923833,2.4891412322169404,0.47512686,0.4543189376592636,-4.580023565797253,2.2,2.256158981323243
254,275,263,10.0,10.255268096923833,2.4891412322169404,0.47528613,0.45719842314720155,-3.9562018760800566,2.2,2.256158981323243
255,274,262,10.0,10.255268096923833,2.4891412322169404,0.46902448,0.46108628809452057,-1.7216259358552533,2.2,2.256158981323243
256,273,261,7.2111025,10.255268096923833,29.683920396111642,0.45640233,0.46108628809452057,1.015854629214752,1.5864426,2.256158981323243
257,272,260,8.602325,10.255268096923833,16.117985899897892,0.44255343,0.46108628809452057,4.019392329687454,1.8925116,2.256158981323243
258,271,260,8.602325,10.255268096923833,16.117985899897892,0.433178,0.46108628809452057,6.0527260530539255,1.8925116,2.256158981323243
259,270,259,8.602325,10.255268096923833,16.117985899897892,0.43090633,0.46108628809452057,6.545406497775441,1.8925116,2.256158981323243
260,269,258,8.602325,10.255268096923833,16.117985899897892,0.43496516,0.46108628809452057,5.665129224866117,1.8925116,2.256158981323243
261,268,258,8.602325,10.255268096923833,16.117985899897892,0.44067386,0.46108628809452057,4.427032477771375,1.8925116,2.256158981323243
262,267,257,8.602325,10.255268096923833,16.117985899897892,0.44284266,0.46108628809452057,3.956664042169944,1.8925116,2.256158981323243
263,266,256,8.602325,10.255268096923833,16.117985899897892,0.44226336,0.46108628809452057,4.082301595262727,1.8925116,2.256158981323243
264,265,256,10.0,10.255268096923833,2.4891412322169404,0.4436736,0.46108628809452057,3.7764486776605932,2.2,2.256158981323243
265,264,255,10.0,10.255268096923833,2.4891412322169404,0.44784218,0.46108628809452057,2.8723727901567853,2.2,2.256158981323243
266,263,255,10.0,10.255268096923833,2.4891412322169404,0.4514964,0.46108628809452057,2.0798504847513555,2.2,2.256158981323243
267,262,254,10.0,10.255268096923833,2.4891412322169404,0.45165303,0.46108628809452057,2.0458783179103324,2.2,2.256158981323243
268,261,253,10.0,10.255268096923833,2.4891412322169404,0.44638798,0.46108628809452057,3.1877593733012466,2.2,2.256158981323243
269,260,252,10.0,10.255268096923833,2.4891412322169404,0.4365874,0.46108628809452057,5.313301417092731,2.2,2.256158981323243
270,259,252,10.0,10.255268096923833,2.4891412322169404,0.42682087,0.4568704962730408,6.577275540065131,2.2,2.256158981323243
271,258,251,10.0,10.255268096923833,2.4891412322169404,0.42048487,0.45428250133991244,7.439784676720196,2.2,2.256158981323243
272,257,250,10.29563,10.343100357055668,0.45895244514669864,0.4173693,0.4537391275167465,8.0155817345402,2.2650387,2.275482078552247
273,256,250,10.29563,10.343100357055668,0.45895244514669864,0.41669446,0.4537391275167465,8.164311198751806,2.2650387,2.275482078552247
274,255,250,9.486833,10.343100357055668,8.278637139301404,0.41865602,0.4537391275167465,7.73200133278541,2.0871031,2.275482078552247
275,254,249,8.944272,10.343100357055668,13.52426522119371,0.42423758,0.4537391275167465,6.5018765123326165,1.9677398,2.275482078552247
276,253,249,9.486833,10.343100357055668,8.278637139301404,0.43398178,0.4537391275167465,4.354343640574642,2.0871031,2.275482078552247
277,252,249,9.219544,10.343100357055668,10.862854622669982,0.44427115,0.4537391275167465,2.086659378213307,2.0282998,2.275482078552247
278,251,248,9.486833,10.343100357055668,8.278637139301404,0.44813782,0.4537391275167465,1.2344797454333478,2.0871031,2.275482078552247
279,250,248,8.944272,10.343100357055668,13.52426522119371,0.44317016,0.4537391275167465,2.329306993315272,1.9677398,2.275482078552247
280,249,247,9.486833,10.343100357055668,8.278637139301404,0.4342816,0.4537391275167465,4.288267929129286,2.0871031,2.275482078552247
281,248,247,10.29563,10.343100357055668,0.45895244514669864,0.42606768,0.4537391275167465,6.0985388097047455,2.2650387,2.275482078552247
282,247,247,11.661903,10.770329475402832,-8.278055904911596,0.41726637,0.4537391275167465,8.038268166680584,2.5656188,2.369472484588623
283,246,246,11.661903,10.770329475402832,-8.278055904911596,0.40655082,0.4537391275167465,10.399877148094482,2.5656188,2.369472484588623
284,245,245,12.529964,10.770329475402832,-16.337800658777503,0.39794776,0.4537391275167465,12.295915090305465,2.7565923,2.369472484588623
285,244,245,11.661903,10.774961948394775,-8.231503984678689,0.39521384,0.4537391275167465,12.89844544710862,2.5656188,2.3704916286468505
286,243,244,13.038404,10.87516422271729,-19.89156380274615,0.39605087,0.4537391275167465,12.71397204435969,2.868449,2.3925361289978038
287,242,244,11.661903,11.427769279479982,-2.0488171045175863,0.39589283,0.4537391275167465,12.748803008355193,2.5656188,2.514109241485596
288,241,243,11.661903,11.661903381347656,8.57493076544813e-08,0.39337227,0.4537391275167465,13.304311892172526,2.5656188,2.5656187438964846
289,240,243,11.661903,11.661903381347656,8.57493076544813e-08,0.38982266,0.4537391275167465,14.086612847609825,2.5656188,2.5656187438964846
290,239,242,11.661903,11.661903381347656,8.57493076544813e-08,0.38704932,0.4537391275167465,14.697832882965889,2.5656188,2.5656187438964846
291,238,241,10.816654,11.661903381347656,7.247952222383436,0.3870077,0.4537391275167465,14.70700203735731,2.379664,2.5656187438964846
292,237,241,11.661903,11.661903381347656,8.57493076544813e-08,0.39078632,0.4537391275167465,13.874231323794161,2.5656188,2.5656187438964846
293,236,240,10.816654,11.661903381347656,7.247952222383436,0.3966681,0.4537391275167465,12.577938837625613,2.379664,2.5656187438964846
294,235,240,10.816654,11.661903381347656,7.247952222383436,0.40039077,0.4537391275167465,11.75749656445838,2.379664,2.5656187438964846
295,234,239,11.661903,11.661903381347656,8.57493076544813e-08,0.3993034,0.4537391275167465,11.997142529447968,2.5656188,2.5656187438964846
296,233,238,11.661903,11.661903381347656,8.57493076544813e-08,0.39502826,0.4537391275167465,12.939345392950596,2.5656188,2.5656187438964846
297,232,238,11.661903,11.661903381347656,8.57493076544813e-08,0.39088142,0.4537391275167465,13.853272318304876,2.5656188,2.5656187438964846
298,231,237,11.661903,11.661903381347656,8.57493076544813e-08,0.38984177,0.4537391275167465,14.082402655657889,2.5656188,2.5656187438964846
299,230,236,12.806249,11.661903381347656,-9.812680101237392,0.39260176,0.4537391275167465,13.474125156954663,2.8173747,2.5656187438964846
300,229,236,11.661903,11.661903381347656,8.57493076544813e-08,0.3950167,0.4537391275167465,12.941893839873142,2.5656188,2.5656187438964846
301,228,235,11.661903,11.661903381347656,8.57493076544813e-08,0.39353997,0.4537391275167465,13.267352843633462,2.5656188,2.5656187438964846
302,227,234,12.806249,11.661903381347656,-9.812680101237392,0.39187738,0.4537391275167465,13.633770906695297,2.8173747,2.5656187438964846
303,226,233,10.816654,11.661903381347656,7.247952222383436,0.39414728,0.4537391275167465,13.133506834902498,2.379664,2.5656187438964846
304,225,232,10.816654,11.661903381347656,7.247952222383436,0.3952269,0.4537391275167465,12.895568592077499,2.379664,2.5656187438964846
305,224,232,10.630146,11.661903381347656,8.847246715333135,0.38679868,0.4537391275167465,14.753071126828255,2.338632,2.5656187438964846
306,223,231,11.313708,11.661903381347656,2.9857483320184897,0.37136763,0.4537391275167465,18.15393413599096,2.4890158,2.5656187438964846
307,222,230,11.401754,11.661903381347656,2.2307594510533213,0.36218342,0.4537391275167465,20.178051240546313,2.508386,2.5656187438964846
308,221,230,11.401754,11.661903381347656,2.2307594510533213,0.3671188,0.4537391275167465,19.090337312296136,2.508386,2.5656187438964846
309,220,229,11.401754,11.661903381347656,2.2307594510533213,0.3789783,0.4537391275167465,16.476609425928967,2.508386,2.5656187438964846
310,220,228,11.313708,11.661903381347656,2.9857483320184897,0.38617963,0.451892426609993,14.541692955728758,2.4890158,2.5656187438964846
311,219,227,11.313708,11.661903381347656,2.9857483320184897,0.3868116,0.451892426609993,14.401839309738463,2.4890158,2.5656187438964846
312,218,227,11.313708,11.661903381347656,2.9857483320184897,0.38594815,0.451892426609993,14.59291634856129,2.4890158,2.5656187438964846
313,217,226,10.630146,11.661903381347656,8.847246715333135,0.38591465,0.451892426609993,14.600329132589074,2.338632,2.5656187438964846
314,216,225,10.630146,11.661903381347656,8.847246715333135,0.3858389,0.451892426609993,14.617093631698165,2.338632,2.5656187438964846
315,215,224,11.313708,11.661903381347656,2.9857483320184897,0.38447434,0.451892426609993,14.919059060772843,2.4890158,2.5656187438964846
316,215,223,11.313708,11.661903381347656,2.9857483320184897,0.3806909,0.451892426609993,15.756301360693348,2.4890158,2.5656187438964846
317,214,222,11.313708,11.661903381347656,2.9857483320184897,0.37619686,0.451892426609993,16.750794926057246,2.4890158,2.5656187438964846
318,213,221,10.630146,11.661903381347656,8.847246715333135,0.37578452,0.451892426609993,16.84204339563764,2.338632,2.5656187438964846
319,212,220,10.630146,11.661903381347656,8.847246715333135,0.38101602,0.451892426609993,15.684356466601667,2.338632,2.5656187438964846
320,211,219,11.313708,11.661903381347656,2.9857483320184897,0.38768554,0.451892426609993,14.208447424657855,2.4890158,2.5656187438964846
321,210,218,10.630146,11.661903381347656,8.847246715333135,0.39167973,0.451892426609993,13.324565259395305,2.338632,2.5656187438964846
322,209,217,10.0,11.661903381347656,14.250704499753242,0.3929082,0.451892426609993,13.05271921168617,2.2,2.5656187438964846
323,208,216,11.401754,11.661903381347656,2.2307594510533213,0.3925786,0.451892426609993,13.12565335631536,2.508386,2.5656187438964846
324,207,215,12.806249,11.661903381347656,-9.812680101237392,0.39037636,0.451892426609993,13.612991146113195,2.8173747,2.5656187438964846
325,206,215,11.401754,11.661903381347656,2.2307594510533213,0.3858043,0.451892426609993,14.624750430858525,2.508386,2.5656187438964846
326,205,214,11.401754,11.661903381347656,2.2307594510533213,0.38040245,0.451892426609993,15.820134400377405,2.508386,2.5656187438964846
327,204,213,11.401754,11.661903381347656,2.2307594510533213,0.37655023,0.451892426609993,16.67259796856847,2.508386,2.5656187438964846
328,203,213,11.401754,11.661903381347656,2.2307594510533213,0.37422243,0.451892426609993,17.187720508463322,2.508386,2.5656187438964846
329,202,212,10.0,11.661903381347656,14.250704499753242,0.37198496,0.4515120565891266,17.613506664665547,2.2,2.5656187438964846
330,201,211,10.0,11.661903381347656,14.250704499753242,0.3701728,0.4484736770391465,17.459416386838388,2.2,2.5656187438964846
331,200,210,10.0,11.661903381347656,14.250704499753242,0.3683968,0.44787174463272095,17.745027449290518,2.2,2.5656187438964846
332,199,209,10.0,11.661903381347656,14.250704499753242,0.36365655,0.4465333968400955,18.56005730472605,2.2,2.5656187438964846
333,198,208,10.0,11.661903381347656,14.250704499753242,0.3560515,0.4444828301668167,19.895331734664712,2.2,2.5656187438964846
334,197,207,11.313708,11.661903381347656,2.9857483320184897,0.35058624,0.4437333643436432,20.991691003229064,2.4890158,2.5656187438964846
335,196,206,11.313708,11.661903381347656,2.9857483320184897,0.34938723,0.4432205051183701,21.170790482112068,2.4890158,2.5656187438964846
336,195,205,11.313708,11.661903381347656,2.9857483320184897,0.3492696,0.442875412106514,21.135926427983932,2.4890158,2.5656187438964846
337,194,205,10.630146,11.661903381347656,8.847246715333135,0.3478505,0.442875412106514,21.456354501952234,2.338632,2.5656187438964846
338,193,204,10.630146,11.661903381347656,8.847246715333135,0.3450268,0.442875412106514,22.093940220337448,2.338632,2.5656187438964846
339,193,203,11.401754,11.661903381347656,2.2307594510533213,0.34064785,0.442875412106514,23.082693358762473,2.508386,2.5656187438964846
340,192,202,12.806249,11.661903381347656,-9.812680101237392,0.33532652,0.442875412106514,24.284233025674208,2.8173747,2.5656187438964846
341,191,201,11.401754,11.661903381347656,2.2307594510533213,0.33194196,0.442875412106514,25.04845704391051,2.508386,2.5656187438964846
342,191,200,11.661903,11.661903381347656,8.57493076544813e-08,0.33327097,0.4423540443181992,24.65967842877482,2.5656188,2.5656187438964846
343,190,199,11.661903,11.661903381347656,8.57493076544813e-08,0.33794883,0.4372456699609757,22.709624263003537,2.5656188,2.5656187438964846
344,190,198,12.806249,11.661903381347656,-9.812680101237392,0.34207982,0.4345121681690216,21.272674176767815,2.8173747,2.5656187438964846
345,189,197,12.727922,11.748709487915047,-8.334642556562667,0.3432166,0.4340117573738098,20.919978711476695,2.800143,2.5847160873413104
346,188,196,12.727922,12.549760246276858,-1.4196461100460356,0.3398894,0.42753696441650396,20.500581821777185,2.800143,2.7609472541809086
347,187,195,14.142136,12.727922439575195,-11.111107693692702,0.33274305,0.4261429995298386,21.917515663340005,3.1112697,2.800142936706543
348,186,194,12.806249,12.735755062103273,-0.5535093314340989,0.3260808,0.4244205892086029,23.17036456034163,2.8173747,2.80186611366272
349,185,193,13.038404,12.806248664855957,-1.8128321240672207,0.3231898,0.42086014151573187,23.207318665530273,2.868449,2.8173747062683105
350,184,193,14.422205,12.806248664855957,-12.618498496209263,0.32448328,0.41883890628814696,22.52790684085342,3.1728852,2.8173747062683105
351,183,193,13.416408,12.806248664855957,-4.764540544071139,0.3300562,0.41749797761440277,20.94424397667769,2.9516096,2.8173747062683105
352,182,192,13.928389,12.806248664855957,-8.762440502411373,0.33834195,0.4174053341150284,18.941634039788646,3.0642455,2.8173747062683105
353,181,192,15.231546,12.806248664855957,-18.93839319146955,0.3456275,0.4174053341150284,17.196199910049025,3.3509402,2.8173747062683105
354,180,192,17.720045,12.829464244842532,-38.119914734811914,0.34926203,0.40762237906456,14.317260704427436,3.8984098,2.822482133865357
355,179,191,19.924858,13.03840446472168,-52.81668958722066,0.34942126,0.4010067790746689,12.864003238602184,4.3834686,2.8684489822387698
356,178,191,20.880613,13.07620477676392,-59.6840495199515,0.34992144,0.3994121432304382,12.390889388927363,4.5937347,2.8767650508880624
357,177,191,0.0,13.07620477676392,100.0,0.35590634,0.3980833232402802,10.59501672610943,0.0,2.8767650508880624
358,176,190,0.0,13.07620477676392,100.0,0.3677324,0.39679607152938845,7.324587419016448,0.0,2.8767650508880624
359,175,190,0.0,13.07620477676392,100.0,0.380714,0.39611259400844573,3.8874311448884313,0.0,2.8767650508880624
360,174,190,0.0,13.07620477676392,100.0,0.391284,0.39590863287448885,1.1681113825338318,0.0,2.8767650508880624
361,173,190,0.0,13.07620477676392,100.0,0.39974838,0.39590863287448885,-0.969855583393664,0.0,2.8767650508880624
362,172,189,0.0,13.07620477676392,100.0,0.40765235,0.39590863287448885,-2.966266490218339,0.0,2.8767650508880624
363,171,189,0.0,13.07620477676392,100.0,0.41462195,0.39590863287448885,-4.726672846923807,0.0,2.8767650508880624
364,170,189,0.0,13.07620477676392,100.0,0.41956744,0.39590863287448885,-5.975821324227715,0.0,2.8767650508880624
365,169,189,0.0,13.07620477676392,100.0,0.42417035,0.39611259400844573,-7.083273992193884,0.0,2.8767650508880624
366,168,189,0.0,13.07620477676392,100.0,0.43218502,0.3969316363334656,-8.881473174344423,0.0,2.8767650508880624
367,167,190,0.0,13.07620477676392,100.0,0.44520262,0.39934790432453154,-11.482394891277936,0.0,2.8767650508880624
368,166,190,0.0,13.07620477676392,100.0,0.46090227,0.39981262385845184,-15.279567132967053,0.0,2.8767650508880624
369,165,190,0.0,13.07620477676392,100.0,0.47648728,0.4011169314384461,-18.790115727738055,0.0,2.8767650508880624
370,164,190,0.0,13.07620477676392,100.0,0.49222013,0.40834930837154393,-20.538987430158805,0.0,2.8767650508880624
371,163,190,0.0,13.07620477676392,100.0,0.509063,0.41511649787425997,-22.63135668928502,0.0,2.8767650508880624
372,162,191,0.0,13.07620477676392,100.0,0.52484536,0.42002772688865664,-24.954929309519326,0.0,2.8767650508880624
373,161,191,0.0,13.07620477676392,100.0,0.5362556,0.4249718129634858,-26.18615378514475,0.0,2.8767650508880624
374,160,191,0.0,13.07620477676392,100.0,0.5428365,0.4334867835044862,-25.225611351323796,0.0,2.8767650508880624
375,159,192,0.0,13.07620477676392,100.0,0.54688257,0.4467725843191148,-22.407367135699108,0.0,2.8767650508880624
376,158,192,0.0,13.07620477676392,100.0,0.55173486,0.46246077418327347,-19.30414071457973,0.0,2.8767650508880624
377,157,192,0.0,13.07620477676392,100.0,0.5601509,0.4780605643987657,-17.17153669265292,0.0,2.8767650508880624
378,156,193,0.0,13.07620477676392,100.0,0.5724075,0.493904420733452,-15.894381268160696,0.0,2.8767650508880624
379,155,193,0.0,13.07620477676392,100.0,0.58627474,0.5106412410736085,-14.811473191308643,0.0,2.8767650508880624
380,154,194,0.0,13.07620477676392,100.0,0.5981446,0.525986385345459,-13.71864294356766,0.0,2.8767650508880624
381,153,194,0.0,13.07620477676392,100.0,0.6048121,0.5369136869907379,-12.64605261857248,0.0,2.8767650508880624
382,152,195,0.0,13.07620477676392,100.0,0.60606813,0.5432410955429078,-11.56521995922326,0.0,2.8767650508880624
383,151,195,0.0,13.07620477676392,100.0,0.6052296,0.547367799282074,-10.57091884138719,0.0,2.8767650508880624
384,150,196,0.0,13.07620477676392,100.0,0.6059296,0.5525764703750611,-9.655339058609357,0.0,2.8767650508880624
385,149,197,0.0,13.07620477676392,100.0,0.607776,0.561376577615738,-8.265289219833472,0.0,2.8767650508880624
386,148,197,0.0,13.07620477676392,100.0,0.6068831,0.5737942099571229,-5.766682114926991,0.0,2.8767650508880624
387,147,198,0.0,13.07620477676392,100.0,0.6016066,0.5874617278575899,-2.407794187776169,0.0,2.8767650508880624
388,146,198,0.0,13.07620477676392,100.0,0.59520227,0.5954964995384217,0.04941126669195661,0.0,2.8767650508880624
389,145,199,0.0,13.07620477676392,100.0,0.5922733,0.5954964995384217,0.5412650722722789,0.0,2.8767650508880624
390,144,199,0.0,13.07620477676392,100.0,0.5940253,0.5954964995384217,0.247053620069837,0.0,2.8767650508880624
391,143,200,0.0,13.07620477676392,100.0,0.59777963,0.5978161275386811,0.006106547097639581,0.0,2.8767650508880624
392,142,201,0.0,13.07620477676392,100.0,0.6014456,0.5984746932983399,-0.4964139631770781,0.0,2.8767650508880624
393,141,201,0.0,13.07620477676392,100.0,0.60568714,0.6014617145061493,-0.7025246562077037,0.0,2.8767650508880624
394,140,200,0.0,13.07620477676392,100.0,0.6106104,0.6019271552562714,-1.442576563609843,0.0,2.8767650508880624
395,140,199,0.0,13.07620477676392,100.0,0.6140051,0.6048538386821747,-1.512967164533352,0.0,2.8767650508880624
396,139,198,0.0,13.07620477676392,100.0,0.6128696,0.6052753686904907,-1.2546754584864317,0.0,2.8767650508880624
397,139,197,0.0,13.07620477676392,100.0,0.6047271,0.6052753686904907,0.09058509642622115,0.0,2.8767650508880624
398,139,196,0.0,13.07620477676392,100.0,0.5895326,0.6052753686904907,2.6009260396941403,0.0,2.8767650508880624
399,138,195,0.0,13.07620477676392,100.0,0.57198185,0.6052753686904907,5.500559344788936,0.0,2.8767650508880624
400,138,194,0.0,13.07620477676392,100.0,0.55997056,0.6052753686904907,7.484993210667302,0.0,2.8767650508880624
401,137,193,0.0,13.07620477676392,100.0,0.5587573,0.6052753686904907,7.685439583858278,0.0,2.8767650508880624
402,137,192,0.0,13.07620477676392,100.0,0.56780463,0.6052753686904907,6.190693598091334,0.0,2.8767650508880624
403,136,191,0.0,13.07620477676392,100.0,0.58267564,0.6052753686904907,3.7337951734825903,0.0,2.8767650508880624
404,136,190,0.0,13.07620477676392,100.0,0.5979049,0.6052753686904907,1.217703275562565,0.0,2.8767650508880624
405,135,189,0.0,13.07620477676392,100.0,0.60954916,0.6057113885879517,-0.633596493813493,0.0,2.8767650508880624
406,135,188,0.0,13.07620477676392,100.0,0.61649346,0.6059434652328491,-1.741084558973438,0.0,2.8767650508880624
407,134,187,0.0,13.07620477676392,100.0,0.61964035,0.6061496317386628,-2.225639953269254,0.0,2.8767650508880624
408,134,186,0.0,13.07620477676392,100.0,0.62032574,0.6069723963737488,-2.1999909119588157,0.0,2.8767650508880624
409,133,185,0.0,13.07620477676392,100.0,0.61946815,0.6079533040523529,-1.894033341793122,0.0,2.8767650508880624
410,132,184,56.35601,13.46760568618775,-318.45604711284585,0.617175,0.6096552908420563,-1.233431772372784,12.398322,2.9628732509613047
411,132,183,54.708317,13.94976329803467,-292.180968199425,0.6129303,0.6108363449573517,-0.3427993237823834,12.03583,3.0689479255676275
412,131,182,51.884487,14.170142555236819,-266.1536001718589,0.6069029,0.6108363449573517,0.6439462169349319,11.414587,3.1174313621521
413,131,181,50.24938,14.50313911437989,-246.47242761310966,0.6002875,0.6108363449573517,1.7269531893658652,11.054863,3.1906906051635757
414,130,180,46.957428,15.480396270751974,-203.33479277207894,0.5940185,0.6108363449573517,2.7532473953376324,10.330634,3.4056871795654344
415,130,179,45.617977,17.940526390075703,-154.27334808939324,0.5884421,0.6108363449573517,3.6661648577634876,10.035954,3.946915805816655
416,129,178,43.382023,20.02043361663819,-116.6887274606483,0.5845276,0.6108363449573517,4.307003506152762,9.544045,4.404495395660402
417,129,177,42.154476,23.00799961090106,-83.21660666004735,0.5832154,0.6108363449573517,4.521823112759482,9.273985,5.061759914398233
418,128,176,38.910152,39.23458480834964,0.8269040810524153,0.5818566,0.6108363449573517,4.744273377207064,8.560233,8.63160865783692
419,128,175,39.0,39.315447616577174,0.8023503371329621,0.5736836,0.6108363449573517,6.082273125465698,8.58,8.649398475646978
420,127,174,35.77709,39.315447616577174,8.99992159545463,0.5540416,0.6108363449573517,9.297863564800968,7.8709593,8.649398475646978
421,127,173,35.468296,39.315447616577174,9.785343440808536,0.5250361,0.6108363449573517,14.046357537194442,7.8030252,8.649398475646978
422,127,172,34.176014,39.315447616577174,13.072301068167725,0.49294126,0.6108363449573517,19.300602143720404,7.518723,8.649398475646978
423,126,171,33.526108,39.315447616577174,14.725356540459822,0.46438447,0.6108363449573517,23.975633958115306,7.375744,8.649398475646978
424,126,170,31.622776,39.315447616577174,19.566536970782956,0.44327754,0.6108363449573517,27.431048557404093,6.9570107,8.649398475646978
425,125,169,31.780497,39.315447616577174,19.16537006230986,0.42866662,0.6108363449573517,29.823001206838985,6.991709,8.649398475646978
426,125,168,29.410883,39.315447616577174,25.192552227365727,0.41804847,0.6108363449573517,31.561298239759328,6.470394,8.649398475646978
427,125,167,27.45906,39.315447616577174,30.157069735655163,0.41159368,0.6108363449573517,32.61801261941252,6.040993,8.649398475646978
428,125,166,26.476404,39.315447616577174,32.65648545696457,0.4100506,0.6108363449573517,32.870629352805125,5.824809,8.649398475646978
429,125,165,27.073973,39.315447616577174,31.13655233134264,0.4111688,0.6108363449573517,32.68756674868314,5.956274,8.649398475646978
430,125,164,26.0,39.315447616577174,33.86823355808865,0.4107336,0.6108363449573517,32.75881386917548,5.72,8.649398475646978
431,124,163,25.0,39.315447616577174,36.41176303662369,0.40576532,0.6108363449573517,33.57217173831456,5.5,8.649398475646978
432,125,162,23.0,39.315447616577174,41.4988219936938,0.39702806,0.6108363449573517,35.00254928424504,5.06,8.649398475646978
433,124,161,19.0,39.315447616577174,51.672939907834014,0.38953242,0.6108363449573517,36.22966054694934,4.18,8.649398475646978
434,125,160,17.0,39.315447616577174,56.759998864904105,0.38800868,0.6108363449573517,36.479110850074214,3.74,8.649398475646978
435,125,159,15.0,39.315447616577174,61.84705782197422,0.39185235,0.6108363449573517,35.84986455656338,3.3,8.649398475646978
436,125,158,14.142136,39.315447616577174,64.02906116079134,0.39753178,0.6108363449573517,34.92008548704162,3.1112697,8.649398475646978
437,125,157,13.0,39.315447616577174,66.93411677904433,0.40320632,0.6108363449573517,33.99110656322696,2.86,8.649398475646978
438,125,156,12.165525,39.315447616577174,69.05662743064511,0.40834814,0.6108363449573517,33.149338642548685,2.6764157,8.649398475646978
